port,month,calls,import_mt,export_mt,volume_mt,calls_yoy,volume_yoy
Tanjung Geren,2021-02,64,231526,46800,278326,-18.9873417721519,-28.8314411373632
Tanjung Geren,2021-03,58,210857,51604,262461,-28.395061728395067,-37.64142650098601
Tanjung Geren,2021-04,48,239904,52950,292854,-37.66233766233766,-16.866607999545803
Tanjung Geren,2021-05,57,190733,41515,232248,-30.487804878048784,-29.877235040851204
Tanjung Geren,2021-06,49,192148,17022,209170,-40.243902439024396,-23.220925665581372
Tanjung Geren,2021-07,55,208329,45667,253996,-32.92682926829268,-31.382105035660256
Tanjung Geren,2021-08,53,211963,28433,240396,-42.391304347826086,-31.67307123854567
Tanjung Geren,2021-09,55,271655,12198,283853,-31.25,-15.086781977109421
Tanjung Geren,2021-10,66,230436,31576,262012,-15.384615384615385,-37.38496208618015
Tanjung Geren,2021-11,65,262640,46326,308966,14.035087719298245,36.71606391404967
Tanjung Geren,2021-12,62,220239,22462,242701,-1.5873015873015928,-24.96258966114272
Tanjung Geren,2022-01,73,276456,36674,313130,23.728813559322038,11.576314307908287
Tanjung Geren,2022-02,63,251009,46179,297188,-1.5625,6.776945021305947
Tanjung Geren,2022-03,62,304401,19826,324227,6.896551724137923,23.53340115293321
Tanjung Geren,2022-04,66,304935,17939,322874,37.5,10.250841716350134
Tanjung Geren,2022-05,67,364517,29799,394316,17.543859649122815,69.78230167751714
Tanjung Geren,2022-06,50,184801,24820,209621,2.0408163265306145,0.21561409379931007
Tanjung Geren,2022-07,81,336429,22073,358502,47.272727272727266,41.14474243688877
Tanjung Geren,2022-08,97,392872,56652,449524,83.01886792452831,86.99312800545766
Tanjung Geren,2022-09,91,302403,53666,356069,65.45454545454545,25.44133759375451
Tanjung Geren,2022-10,89,390407,43271,433678,34.84848484848484,65.5183732042807
Tanjung Geren,2022-11,80,352474,33011,385485,23.076923076923084,24.766155499310607
Tanjung Geren,2022-12,90,369774,74527,444301,45.16129032258065,83.06517072447168
Tanjung Geren,2023-01,88,314923,47970,362893,20.547945205479444,15.892121483090094
Tanjung Geren,2023-02,73,316629,34746,351375,15.873015873015884,18.233239565527537
Tanjung Geren,2023-03,75,340922,33331,374253,20.967741935483875,15.429313413133382
Tanjung Geren,2023-04,62,294280,29637,323917,-6.060606060606055,0.3230362308516588
Tanjung Geren,2023-05,79,397071,46553,443624,17.910447761194035,12.504691668610967
Tanjung Geren,2023-06,82,359083,39597,398680,63.99999999999999,90.19086828132679
Tanjung Geren,2023-07,91,411628,60944,472572,12.34567901234569,31.818511472739353
Tanjung Geren,2023-08,90,412945,20216,433161,-7.216494845360821,-3.6400726101387226
Tanjung Geren,2023-09,81,365274,24979,390253,-10.989010989010994,9.600386441953667
Tanjung Geren,2023-10,86,423291,32119,455410,-3.3707865168539297,5.011091178247451
Tanjung Geren,2023-11,91,390253,35149,425402,13.749999999999996,10.355007328430421
Tanjung Geren,2023-12,83,433364,16528,449892,-7.777777777777772,1.2583811425137537
Tanjung Geren,2024-01,73,408919,65469,474388,-17.04545454545454,30.723932398806262
Tanjung Geren,2024-02,74,322860,22350,345210,1.3698630136986356,-1.7545357524012761
Tanjung Geren,2024-03,83,378004,62873,440877,10.666666666666668,17.801861307724987
Tanjung Geren,2024-04,81,411751,46434,458185,30.645161290322577,41.45135945319325
Tanjung Geren,2024-05,78,327447,60393,387840,-1.2658227848101222,-12.574612735109014
Tanjung Geren,2024-06,78,485155,25212,510367,-4.878048780487809,28.01419684960369
Tanjung Geren,2024-07,80,369319,34373,403692,-12.08791208791209,-14.57555674056017
Tanjung Geren,2024-08,85,347861,40358,388219,-5.555555555555558,-10.375356968886862
Tanjung Geren,2024-09,74,308173,33826,341999,-8.64197530864198,-12.364799245617586
Tanjung Geren,2024-10,103,461134,43691,504825,19.767441860465105,10.850662040798408
Tanjung Geren,2024-11,86,361821,41395,403216,-5.494505494505497,-5.215302231771357
Tanjung Geren,2024-12,85,372665,24894,397559,2.4096385542168752,-11.632347318912096
Tanjung Geren,2025-01,76,238002,51682,289684,4.109589041095885,-38.93521758560503
Tanjung Geren,2025-02,90,435944,48483,484427,21.62162162162162,40.32820601952434
Tanjung Geren,2025-03,85,375442,32165,407607,2.4096385542168752,-7.546322443674769
Tanjung Geren,2025-04,81,388457,98962,487419,0.0,6.3803921996573365
Tanjung Geren,2025-05,81,351683,30272,381955,3.8461538461538547,-1.51737830033003
Tanjung Geren,2025-06,72,280151,28555,308706,-7.692307692307687,-39.512938728405246
Tanjung Geren,2025-07,83,339928,66440,406368,3.750000000000009,0.662881602806098
Tanjung Geren,2025-08,95,340274,100517,440791,11.764705882352944,13.541841074239013
Tanjung Geren,2025-09,96,256225,123892,380117,29.729729729729737,11.145646624697726
Tanjung Geren,2025-10,81,387524,56424,443948,-21.359223300970875,-12.059030357054423
Tanjung Geren,2025-11,81,370771,49462,420233,-5.813953488372093,4.22031863814929
Tanjung Geren,2025-12,78,281777,90053,371830,-8.235294117647063,-6.471743816641052
Tanjung Geren,2026-01,85,408971,64373,473344,11.842105263157897,63.40011875008631
Tanjung Geren,2026-02,67,223522,72737,296259,-25.555555555555554,-38.84341706799993
Tanjung Geren,2026-03,69,243257,62071,305328,-18.823529411764707,-25.092552385017918
Tanjung Geren,2026-04,75,386927,66562,453489,-7.4074074074074066,-6.961156622946585
Tanjung Geren,2026-05,79,333970,74075,408045,-2.4691358024691357,6.830647589375705
Tanjung Geren,2026-06,66,334824,24884,359708,-8.333333333333337,16.52122083794938
Tanjung Geren,2026-07,80,322745,54767,377512,-3.6144578313253017,-7.100952830931573
Tanjung Geren,2026-08,68,288850,67530,356380,-28.421052631578945,-19.149891898881787
Tanjung Priok,2019-01,689,2379548,817736,3197284,,
Tanjung Priok,2019-02,661,2041083,722756,2763839,,
Tanjung Priok,2019-03,720,2365728,764356,3130084,,
Tanjung Priok,2019-04,702,2395408,643367,3038775,,
Tanjung Priok,2019-05,685,1683921,924100,2608021,,
Tanjung Priok,2019-06,526,1924625,520380,2445005,,
Tanjung Priok,2019-07,757,2295086,856214,3151300,,
Tanjung Priok,2019-08,746,2189673,751331,2941004,,
Tanjung Priok,2019-09,750,2556928,765084,3322012,,
Tanjung Priok,2019-10,796,2265932,892665,3158597,,
Tanjung Priok,2019-11,743,2406936,758104,3165040,,
Tanjung Priok,2019-12,740,2134994,831944,2966938,,
Tanjung Priok,2020-01,735,2197484,781423,2978907,6.676342525399126,-6.8300782789392445
Tanjung Priok,2020-02,708,1842659,784181,2626840,7.110438729198187,-4.956837210850562
Tanjung Priok,2020-03,781,2190592,764093,2954685,8.472222222222214,-5.603651531396602
Tanjung Priok,2020-04,761,2427106,912563,3339669,8.404558404558404,9.90181898955993
Tanjung Priok,2020-05,640,1572084,805399,2377483,-6.569343065693434,-8.83957606169582
Tanjung Priok,2020-06,724,1658813,881957,2540770,37.6425855513308,3.916760906419414
Tanjung Priok,2020-07,723,1487262,947334,2434596,-4.491413474240424,-22.743121886205696
Tanjung Priok,2020-08,739,1830500,933037,2763537,-0.9383378016085797,-6.034231847355532
Tanjung Priok,2020-09,738,1588767,890267,2479034,-1.6000000000000014,-25.37552543458603
Tanjung Priok,2020-10,703,1801094,1014924,2816018,-11.68341708542714,-10.845923047479623
Tanjung Priok,2020-11,666,1678742,797111,2475853,-10.36339165545087,-21.774985466218432
Tanjung Priok,2020-12,755,1871867,865758,2737625,2.0270270270270174,-7.728944790892156
Tanjung Priok,2021-01,724,2022664,705210,2727874,-1.4965986394557818,-8.427017023357896
Tanjung Priok,2021-02,692,1793880,784010,2577890,-2.259887005649719,-1.8634557110444483
Tanjung Priok,2021-03,807,2105009,868986,2973995,3.3290653008962945,0.6535383636495862
Tanjung Priok,2021-04,760,2188971,734252,2923223,-0.13140604467805073,-12.469678881350221
Tanjung Priok,2021-05,681,2025698,682198,2707896,6.406249999999991,13.897596744119722
Tanjung Priok,2021-06,768,2000938,836448,2837386,6.077348066298338,11.674256229410762
Tanjung Priok,2021-07,730,1961186,792398,2753584,0.9681881051175623,13.102297054624268
Tanjung Priok,2021-08,733,2008213,954143,2962356,-0.8119079837618393,7.194367218531905
Tanjung Priok,2021-09,664,1869263,665696,2534959,-10.027100271002709,2.255919039432297
Tanjung Priok,2021-10,607,2022415,660326,2682741,-13.655761024182079,-4.732817758977392
Tanjung Priok,2021-11,744,1862088,943446,2805534,11.711711711711704,13.315855182032221
Tanjung Priok,2021-12,837,2161893,864946,3026839,10.860927152317878,10.564412583900285
Tanjung Priok,2022-01,802,2478262,919295,3397557,10.773480662983426,24.54963095802811
Tanjung Priok,2022-02,745,1808581,928288,2736869,7.658959537572252,6.167020315063865
Tanjung Priok,2022-03,838,2540591,847061,3387652,3.8413878562577386,13.9091356912167
Tanjung Priok,2022-04,820,2337606,791354,3128960,7.8947368421052655,7.038019336875778
Tanjung Priok,2022-05,689,2147927,619347,2767274,1.1747430249632984,2.1927725437018264
Tanjung Priok,2022-06,834,2243246,913213,3156459,8.59375,11.245315230285913
Tanjung Priok,2022-07,856,2407151,905809,3312960,17.260273972602747,20.314470159617425
Tanjung Priok,2022-08,851,2626246,992268,3618514,16.098226466575728,22.149869900849197
Tanjung Priok,2022-09,804,2184668,1030692,3215360,21.084337349397586,26.840710244228806
Tanjung Priok,2022-10,861,2294758,986591,3281349,41.845140032948926,22.31329822744723
Tanjung Priok,2022-11,827,2289684,947750,3237434,11.155913978494624,15.394573724645655
Tanjung Priok,2022-12,831,2256056,984088,3240144,-0.7168458781361964,7.047120775171711
Tanjung Priok,2023-01,823,2341559,977314,3318873,2.6184538653366562,-2.3158993359051805
Tanjung Priok,2023-02,763,1970387,895266,2865653,2.4161073825503365,4.705522989956767
Tanjung Priok,2023-03,892,2662224,912818,3575042,6.443914081145574,5.531559912293238
Tanjung Priok,2023-04,684,1999598,776591,2776189,-16.58536585365854,-11.274385099202288
Tanjung Priok,2023-05,811,2340054,953716,3293770,17.706821480406386,19.02579939680711
Tanjung Priok,2023-06,840,2176272,900037,3076309,0.7194244604316502,-2.5392377977980995
Tanjung Priok,2023-07,834,2401591,1026449,3428040,-2.5700934579439227,3.4736308316430042
Tanjung Priok,2023-08,868,2372313,948601,3320914,1.9976498237367801,-8.224370556532323
Tanjung Priok,2023-09,824,2087311,980321,3067632,2.487562189054726,-4.5944466560509545
Tanjung Priok,2023-10,846,2198542,1068447,3266989,-1.7421602787456414,-0.43762489146994543
Tanjung Priok,2023-11,819,2249173,975790,3224963,-0.96735187424426,-0.3852124861850492
Tanjung Priok,2023-12,823,2685894,890964,3576858,-0.9626955475330878,10.391945543161052
Tanjung Priok,2024-01,857,2416456,998993,3415449,4.131227217496969,2.9099034521658407
Tanjung Priok,2024-02,806,2176067,891853,3067920,5.6356487549148016,7.058321436684767
Tanjung Priok,2024-03,875,2353761,896059,3249820,-1.905829596412556,-9.097012007131667
Tanjung Priok,2024-04,675,2101706,742166,2843872,-1.3157894736842146,2.4379824284297635
Tanjung Priok,2024-05,876,2629578,957087,3586665,8.014796547472258,8.8923938222766
Tanjung Priok,2024-06,822,2336843,813472,3150315,-2.1428571428571463,2.4056751126106057
Tanjung Priok,2024-07,890,2631570,891143,3522713,6.714628297362113,2.761723900537927
Tanjung Priok,2024-08,853,2443134,832677,3275811,-1.7281105990783363,-1.3581501960002629
Tanjung Priok,2024-09,869,2822208,950281,3772489,5.461165048543681,22.97723455746974
Tanjung Priok,2024-10,856,2621863,980411,3602274,1.1820330969267046,10.262813863162679
Tanjung Priok,2024-11,857,2504298,1022830,3527128,4.6398046398046455,9.369564860123969
Tanjung Priok,2024-12,855,2939500,937912,3877412,3.888213851761857,8.402737821853702
Tanjung Priok,2025-01,855,2369742,1036924,3406666,-0.2333722287047868,-0.2571550621894847
Tanjung Priok,2025-02,767,2188571,911220,3099791,-4.8387096774193505,1.0388471668100863
Tanjung Priok,2025-03,787,2146905,873867,3020772,-10.057142857142853,-7.048021121169789
Tanjung Priok,2025-04,764,2701296,691427,3392723,13.185185185185189,19.299426978429413
Tanjung Priok,2025-05,869,2388472,862399,3250871,-0.7990867579908634,-9.362290595859946
Tanjung Priok,2025-06,835,2346652,846361,3193013,1.5815085158150888,1.3553565278392687
Tanjung Priok,2025-07,846,2507498,908212,3415710,-4.943820224719097,-3.0375168229713867
Tanjung Priok,2025-08,872,2390242,1009795,3400037,2.2274325908558046,3.7922212239961395
Tanjung Priok,2025-09,843,2424061,895943,3320004,-2.9919447640966657,-11.994335835041536
Tanjung Priok,2025-10,877,2754911,967519,3722430,2.453271028037385,3.3355597047864727
Tanjung Priok,2025-11,842,2527290,901534,3428824,-1.7502917152858788,-2.7870834287839874
Tanjung Priok,2025-12,870,3078896,904298,3983194,1.7543859649122862,2.7281599169755477
Tanjung Priok,2026-01,832,2371410,907252,3278662,-2.6900584795321647,-3.7574567040032703
Tanjung Priok,2026-02,769,2490499,877443,3367942,0.26075619295957697,8.65061547697894
Tanjung Priok,2026-03,747,2464857,806538,3271395,-5.08259212198221,8.296653967926071
Tanjung Priok,2026-04,776,3096808,828498,3925306,1.5706806282722585,15.697803799484955
Tanjung Priok,2026-05,809,2964330,798692,3763022,-6.90448791714614,15.754270163288542
Tanjung Priok,2026-06,795,2804164,783205,3587369,-4.790419161676651,12.350591745163575
Tanjung Priok,2026-07,818,2705418,826609,3532027,-3.309692671394804,3.405353498979724
Tanjung Priok,2026-08,732,2483903,700640,3184543,-16.055045871559635,-6.337989851286907
Tanjung Sangata,2019-01,30,690,2034666,2035356,,
Tanjung Sangata,2019-02,28,49468,2315423,2364891,,
Tanjung Sangata,2019-03,33,0,2187079,2187079,,
Tanjung Sangata,2019-04,34,5333,1983375,1988708,,
Tanjung Sangata,2019-05,34,2070,2184004,2186074,,
Tanjung Sangata,2019-06,37,1921,1721032,1722953,,
Tanjung Sangata,2019-07,37,1380,1743302,1744682,,
Tanjung Sangata,2019-08,39,690,1977986,1978676,,
Tanjung Sangata,2019-09,34,2070,1622000,1624070,,
Tanjung Sangata,2019-10,37,690,2219864,2220554,,
Tanjung Sangata,2019-11,31,51464,2123827,2175291,,
Tanjung Sangata,2019-12,31,786,1667866,1668652,,
Tanjung Sangata,2020-01,33,2070,2002447,2004517,10.000000000000009,-1.5151649146390112
Tanjung Sangata,2020-02,34,2463,1964732,1967195,21.42857142857142,-16.816673580304542
Tanjung Sangata,2020-03,31,65443,1743964,1809407,-6.060606060606055,-17.268329127571526
Tanjung Sangata,2020-04,26,690,1724795,1725485,-23.529411764705888,-13.235879777222193
Tanjung Sangata,2020-05,36,690,2006704,2007394,5.882352941176472,-8.17355679633901
Tanjung Sangata,2020-06,30,690,1564239,1564929,-18.918918918918916,-9.171695339338914
Tanjung Sangata,2020-07,34,2070,2120013,2122083,-8.108108108108103,21.63150648656891
Tanjung Sangata,2020-08,28,44327,1696476,1740803,-28.205128205128204,-12.0218267164508
Tanjung Sangata,2020-09,23,690,1267902,1268592,-32.35294117647059,-21.88809595645508
Tanjung Sangata,2020-10,23,0,1795088,1795088,-37.83783783783784,-19.160353677505704
Tanjung Sangata,2020-11,19,690,1325100,1325790,-38.70967741935484,-39.05229231399385
Tanjung Sangata,2020-12,21,692,1185581,1186273,-32.25806451612904,-28.908304427765643
Tanjung Sangata,2021-01,28,12507,1816910,1829417,-15.151515151515149,-8.735271389566668
Tanjung Sangata,2021-02,27,393,1370057,1370450,-20.588235294117652,-30.334816833105005
Tanjung Sangata,2021-03,25,690,1743968,1744658,-19.354838709677423,-3.5784652098726277
Tanjung Sangata,2021-04,22,0,1191594,1191594,-15.384615384615385,-30.941503403390936
Tanjung Sangata,2021-05,25,44040,1569753,1613793,-30.555555555555557,-19.607560847546623
Tanjung Sangata,2021-06,27,690,1476539,1477229,-9.999999999999998,-5.604088108789595
Tanjung Sangata,2021-07,29,0,1490427,1490427,-14.70588235294118,-29.76584798992311
Tanjung Sangata,2021-08,24,22671,1023983,1046654,-14.28571428571429,-39.87521850548281
Tanjung Sangata,2021-09,30,1622,1412595,1414217,30.434782608695656,11.479262048002825
Tanjung Sangata,2021-10,23,0,1109201,1109201,0.0,-38.209101726489166
Tanjung Sangata,2021-11,30,2046,1825703,1827749,57.89473684210527,37.86112431078828
Tanjung Sangata,2021-12,32,45772,1858866,1904638,52.38095238095237,60.55646550161724
Tanjung Sangata,2022-01,20,0,1091568,1091568,-28.57142857142857,-40.33246657268409
Tanjung Sangata,2022-02,22,0,1552425,1552425,-18.518518518518523,13.278485169105036
Tanjung Sangata,2022-03,28,0,1624507,1624507,12.00000000000001,-6.8867938587390825
Tanjung Sangata,2022-04,26,0,1736147,1736147,18.181818181818187,45.69954195808303
Tanjung Sangata,2022-05,28,46768,2666289,2713057,12.00000000000001,68.11679069124727
Tanjung Sangata,2022-06,32,43576,1789669,1833245,18.518518518518512,24.10025798302091
Tanjung Sangata,2022-07,34,409,2297393,2297802,17.24137931034482,54.17071751920759
Tanjung Sangata,2022-08,38,0,2325635,2325635,58.33333333333333,122.19711576127352
Tanjung Sangata,2022-09,44,0,2659585,2659585,46.66666666666666,88.06060173226598
Tanjung Sangata,2022-10,40,68066,2470456,2538522,73.91304347826086,128.86041393760013
Tanjung Sangata,2022-11,45,0,2581488,2581488,50.0,41.2386492893718
Tanjung Sangata,2022-12,38,47024,1857350,1904374,18.75,-0.013860901651652213
Tanjung Sangata,2023-01,26,71667,1023606,1095273,30.000000000000004,0.339419990325851
Tanjung Sangata,2023-02,34,67896,1986376,2054272,54.54545454545454,32.326650240752365
Tanjung Sangata,2023-03,39,46631,2591938,2638569,39.28571428571428,62.422753487673496
Tanjung Sangata,2023-04,38,46645,2775310,2821955,46.153846153846146,62.54124794732243
Tanjung Sangata,2023-05,42,46553,2420603,2467156,50.0,-9.063613481028964
Tanjung Sangata,2023-06,46,42771,2799676,2842447,43.75,55.05003422892194
Tanjung Sangata,2023-07,44,12549,2447639,2460188,29.41176470588236,7.067014477313527
Tanjung Sangata,2023-08,44,393,2723267,2723660,15.789473684210531,17.114680506614334
Tanjung Sangata,2023-09,38,707,2597673,2598380,-13.636363636363635,-2.3012988868564066
Tanjung Sangata,2023-10,42,70626,3226182,3296808,5.000000000000004,29.87116125052294
Tanjung Sangata,2023-11,37,1095,2765316,2766411,-17.777777777777782,7.163426674847995
Tanjung Sangata,2023-12,37,71675,2760076,2831751,-2.631578947368418,48.69720968675271
Tanjung Sangata,2024-01,38,70456,2571797,2642253,46.153846153846146,141.24149869484594
Tanjung Sangata,2024-02,32,41908,2039269,2081177,-5.882352941176472,1.3097097171163252
Tanjung Sangata,2024-03,34,42499,2546546,2589045,-12.82051282051282,-1.8769264703708766
Tanjung Sangata,2024-04,34,43007,2372482,2415489,-10.526315789473683,-14.403702397805773
Tanjung Sangata,2024-05,36,0,2661725,2661725,-14.28571428571429,7.886367947547712
Tanjung Sangata,2024-06,35,0,2203008,2203008,-23.913043478260864,-22.496074684945754
Tanjung Sangata,2024-07,35,0,2125129,2125129,-20.45454545454546,-13.619243732592789
Tanjung Sangata,2024-08,31,16420,1957907,1974327,-29.54545454545454,-27.511987546169493
Tanjung Sangata,2024-09,40,0,2347759,2347759,5.263157894736836,-9.645278981519256
Tanjung Sangata,2024-10,37,0,2342377,2342377,-11.904761904761907,-28.950154209768964
Tanjung Sangata,2024-11,36,39237,2630365,2669602,-2.7027027027026973,-3.4994438642703463
Tanjung Sangata,2024-12,35,22671,2176374,2199045,-5.405405405405405,-22.34327806364331
